post_id,post_slug,unix_time,date_time,post_caption,hashtags,topic_tags,is_video,is_ad,post_likes,geo_tag,geo_slug,owner_id,owner_verified,owner_privacy,owner_unpublished,owner_total_posts,owner_total_followers
2357564136941760596,CC3wBd1nTBU,1595263567,2020-07-20 16:46:07,"Red Lions making an appearance at the heartlands 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#ndp2020 #ourheartforsg #redlions #singaporearmy #parachutist #whatissingapore #letsexploresg #discoversingapore #madaboutsingapore2020c #singaporeinsiders #visitsingapore #thisissingapore #instasg #sgig #artofvisual #passionpassport #kilogrammerz #canon #canonsg #teamcanonsg #canonasia","['#ndp2020', '#ourheartforsg', '#redlions', '#singaporearmy', '#parachutist', '#whatissingapore', '#letsexploresg', '#discoversingapore', '#madaboutsingapore2020c', '#singaporeinsiders', '#visitsingapore', '#thisissingapore', '#instasg', '#sgig', '#artofvisual', '#passionpassport', '#kilogrammerz', '#canon', '#canonsg', '#teamcanonsg', '#canonasia']","['sky', 'cloud', 'outdoor', 'nature.']",False,False,36,Singapore,singapore,1493900567,False,False,False,1054,614
2375567209966452226,CD3tcqKHb4C,1597409709,2020-08-14 12:55:09,"animal channel coming soon to a HDB near you.
.
.
#visitsingapore 
#passionmadepossible 
#madaboutsingapore2020c 
#tlpicks 
#sgig 
#adobepremiere 
#adobe 
#adobephotoshop 
##skyscraping_architecture 
#superarchitects
#design
#designboom
#architectanddesign
#highsnobiety
#ig_color
#archilovers
#agameoftones
#moodygrams 
#visualambassadors 
#modernarchitect 
#thisweekoninstagram 
#bevisuallyinspired
#architecture_hunter
#architecturedose 
#papodearquiteto 
#lookingup_architecture 
#tv_pointofview
#plexxie
#democraticgallery","['#visitsingapore', '#passionmadepossible', '#madaboutsingapore2020c', '#tlpicks', '#sgig', '#adobepremiere', '#adobe', '#adobephotoshop', '#skyscraping_architecture', '#superarchitects', '#design', '#designboom', '#architectanddesign', '#highsnobiety', '#ig_color', '#archilovers', '#agameoftones', '#moodygrams', '#visualambassadors', '#modernarchitect', '#thisweekoninstagram', '#bevisuallyinspired', '#architecture_hunter', '#architecturedose', '#papodearquiteto', '#lookingup_architecture', '#tv_pointofview', '#plexxie', '#democraticgallery']",,True,False,1654,Singapore,singapore,3140510725,False,False,False,1133,54046
2406035084950663550,CFj9Cl7nHF-,1601041754,2020-09-25 13:49:14,"Next episode of Animals Channel coming out soon. 
In the mean time,  stay tuned with this real Singapore facade. 
.
#passionmadepossible 
#singapore 
#visitsingapore 
#madaboutsingapore2020c 
#shotoniphone 
#mynicehome 
#skyscraping_architecture 
#superarchitects
#design
#designboom
#architectanddesign
#highsnobiety
#ig_color
#archilovers
#agameoftones
#moodygrams 
#visualambassadors 
#modernarchitect 
#bevisuallyinspired
#architecture_hunter
#architecturedose 
#papodearquiteto 
#d_signers
#1_unlimited
#instasg
#lookingup_architecture 
#tv_pointofview
#plexxie
#democraticgallery","['#passionmadepossible', '#singapore', '#visitsingapore', '#madaboutsingapore2020c', '#shotoniphone', '#mynicehome', '#skyscraping_architecture', '#superarchitects', '#design', '#designboom', '#architectanddesign', '#highsnobiety', '#ig_color', '#archilovers', '#agameoftones', '#moodygrams', '#visualambassadors', '#modernarchitect', '#bevisuallyinspired', '#architecture_hunter', '#architecturedose', '#papodearquiteto', '#d_signers', '#1_unlimited', '#instasg', '#lookingup_architecture', '#tv_pointofview', '#plexxie', '#democraticgallery']","['Photo by Miguel on September 25', '2020.']",False,False,632,,,3140510725,False,False,False,1133,54046
2385348625201641274,CEade--nDc6,1598575736,2020-08-28 00:48:56,"“No place is boring if you have had a good night’s sleep, [a climb up several flights of stairs and an unused 128GB memory card]” - Victor Zhuo’s modern adaption of Robert Adam’s quotation.
>>>
Sony A7R4 1224G
Leofoto LS284C LH30
.
.
.
.
.
.
.
.
#harmonyoflight
#sonybethechange
#urbanromantix
#sonybethechange 
#instagood
#visitsingapore 
#exploresingapore
#archi_unlimited
#ig_singapore
#timeoutsg
#instagram
#fatalframes
#letsexploresg
#ig_captures
#artofvisuals
#agameoftones
#igworldclub
#whatissingapore
#passionmadepossible
#shotzdelight
#passionpassport
#bealpha 
#visualambassadors 
#travelgram 
#citygrammers
#instamood
#madaboutsingapore2020c
#buildingswow 

#rediscoversg🇸🇬 
#orientphotocontest2020","['#harmonyoflight', '#sonybethechange', '#urbanromantix', '#sonybethechange', '#instagood', '#visitsingapore', '#exploresingapore', '#archi_unlimited', '#ig_singapore', '#timeoutsg', '#instagram', '#fatalframes', '#letsexploresg', '#ig_captures', '#artofvisuals', '#agameoftones', '#igworldclub', '#whatissingapore', '#passionmadepossible', '#shotzdelight', '#passionpassport', '#bealpha', '#visualambassadors', '#travelgram', '#citygrammers', '#instamood', '#madaboutsingapore2020c', '#buildingswow', '#rediscoversg', '#orientphotocontest2020']","['sky', 'skyscraper', 'outdoor.']",False,False,66,Textile Centre Singapore,textile-centre-singapore,21405800,False,False,False,1199,622
2382218714149113776,CEPV0yKJU-w,1598202622,2020-08-23 17:10:22,"""Life is too short to spend your precious time trying to convince the person who wants to live in gloom and doom otherwise."" - Zig Ziglar.

#instasgsunday10pm  #instasgsundaygloom  #madaboutsingapore2020c  #gloomy #zigziglar  #singaporetimes  #whatissingapore  #tedsingapore  #dailyquotes  #quotesofinstagram  #quotestoliveby #quotes #quotesoftheday  #travelgram  #travelphotography  #park #esplanade  #rainyday  #rain  #travelphotography  #huaweiphotographers  #huaweinova5t  #visualsoflife  #artofvisuals #huaweiphotography  #streetphotography  #streetshared  #reflection #reflectiongram  #neverstopexploring  #lovetotravel","['#instasgsunday10pm', '#instasgsundaygloom', '#madaboutsingapore2020c', '#gloomy', '#zigziglar', '#singaporetimes', '#whatissingapore', '#tedsingapore', '#dailyquotes', '#quotesofinstagram', '#quotestoliveby', '#quotes', '#quotesoftheday', '#travelgram', '#travelphotography', '#park', '#esplanade', '#rainyday', '#rain', '#travelphotography', '#huaweiphotographers', '#huaweinova5t', '#visualsoflife', '#artofvisuals', '#huaweiphotography', '#streetphotography', '#streetshared', '#reflection', '#reflectiongram', '#neverstopexploring', '#lovetotravel']","['one or more people', 'tree', 'outdoor.']",False,False,86,Esplanade Park,esplanade-park,31941954130,False,False,False,31,173
2408172329983853137,CFri_menMJR,1601296534,2020-09-28 12:35:34,"Flower Dome sunrise
Olympus E-M1 Mark III, 7-14mm F2.8 Pro
Leofoto LS-325C tripod, NB-34 ballhead
H&Y ND8+ND1000
#rediscoversg #orientphotocontest2020
#sg #sg #exploresg #exploresingapore #letsexploresg #ndp #singapore #gardensbythebay #iluvsg #sgig #igsg #instagood  #longexposureshots #longexpoelite #whatissingapore #streetarchitecture #archidaily #architecturelovers #sgOlympus #getolympus #olympusinspired #madaboutsingapore2020c  #microfournerds #photospheresg #hnysg  #breakfree_olympus #singaporetoday #sgunited #sunrise","['#rediscoversg', '#orientphotocontest2020', '#sg', '#sg', '#exploresg', '#exploresingapore', '#letsexploresg', '#ndp', '#singapore', '#gardensbythebay', '#iluvsg', '#sgig', '#igsg', '#instagood', '#longexposureshots', '#longexpoelite', '#whatissingapore', '#streetarchitecture', '#archidaily', '#architecturelovers', '#sgOlympus', '#getolympus', '#olympusinspired', '#madaboutsingapore2020c', '#microfournerds', '#photospheresg', '#hnysg', '#breakfree_olympus', '#singaporetoday', '#sgunited', '#sunrise']","['1 person', 'sky', 'cloud', 'outdoor.']",False,False,136,,,31670952,False,False,False,1626,1539
2402190160669127414,CFWSzlJnzL2,1600583404,2020-09-20 06:30:04,"Well prepared no matter rain or shine
.
.
.
.
.
#sonybethechange 
#sonyalphasg
#sonyalpha #a7iii #bealpha #urbanphotography #streetshot #rawurbanshots #streetscape  #street_vision #singapore #thisissingapore #exploresingapore #streetgrammers
#singaporestreetphotography #street_vision #streetphotographyinternational #streethandpicked #worldwidestreetphotography #street_storytellers #iluvsg #streetframe #streetphotographermagazine #streetphotographercommunity #streetfinder #streetphotographytribe #streetscene #sublimestreet  #zonestreet #madaboutsingapore2020c","['#sonybethechange', '#sonyalphasg', '#sonyalpha', '#a7iii', '#bealpha', '#urbanphotography', '#streetshot', '#rawurbanshots', '#streetscape', '#street_vision', '#singapore', '#thisissingapore', '#exploresingapore', '#streetgrammers', '#singaporestreetphotography', '#street_vision', '#streetphotographyinternational', '#streethandpicked', '#worldwidestreetphotography', '#street_storytellers', '#iluvsg', '#streetframe', '#streetphotographermagazine', '#streetphotographercommunity', '#streetfinder', '#streetphotographytribe', '#streetscene', '#sublimestreet', '#zonestreet', '#madaboutsingapore2020c']","['table', 'indoor.']",False,False,140,,,39396654406,False,False,False,99,476
2403094469489390312,CFZgbAXnvLo,1600691206,2020-09-21 12:26:46,"Haji lane business is back and they open and welcome you all shop and eat at our historic building !
Few shop have move out some still standing strong 

Whenever you leave the house, you must keep a distance of at least one metre from others, with the exception of lifts, vehicles and public transport-related premises , wear mask ! 
Wear hand keep yours clean and healthy! If sick please stay home and see a doctor. .
✴️: #streetphotographybyhazelle88 ..
📸:@yong_hazelle .
📸: Canon 90D",['#streetphotographybyhazelle88'],['outdoor.'],False,False,164,Singapore,singapore,184131369,False,False,False,1273,1773
2402421690762851425,CFXHcyWnPRh,1600611006,2020-09-20 14:10:06,"Marina Bae Sands⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#friendsinperson #everydayeverywhere #busystranger #streetleaks #streets_oftheworld #cityshotsmag #beurban #urbanandstreet #UAS10k #zonestreet #mcl_streets #StreetsGrammer #MySPC #life_is_street #fromstreetswithlove #streets_storytelling #thestreetphotographyhub #streethunters  #STORYOFTHESTREET #timeless_streets #friendsinstreets #streetclassics #nikonSG #madaboutsingapore2020c #sgig #SG2020 #NikonAsia #Nikonsgcityscape #instasgSunday10pm #instasgSundayBonds","['#friendsinperson', '#everydayeverywhere', '#busystranger', '#streetleaks', '#streets_oftheworld', '#cityshotsmag', '#beurban', '#urbanandstreet', '#UAS10k', '#zonestreet', '#mcl_streets', '#StreetsGrammer', '#MySPC', '#life_is_street', '#fromstreetswithlove', '#streets_storytelling', '#thestreetphotographyhub', '#streethunters', '#STORYOFTHESTREET', '#timeless_streets', '#friendsinstreets', '#streetclassics', '#nikonSG', '#madaboutsingapore2020c', '#sgig', '#SG2020', '#NikonAsia', '#Nikonsgcityscape', '#instasgSunday10pm', '#instasgSundayBonds']","['one or more people', 'tree', 'sky', 'outdoor.']",False,False,120,,,4013031350,False,False,False,300,411
2377924450329569581,CEAFbBUnCkt,1597690706,2020-08-17 18:58:26,"Chilling 

Singapore  Fujifilm XT1  7 Artisans 75mm f1.25

© Copyright 2020 Ezekiel Kok Photography All Right Reserved

#singapore 
#fujifilm 
#7artisans 
#blackandwhitephotography 
#whatissingapore 
#littleindiasingapore 
#streetphotography 
#chilling
#igdaily 
#igsg 
#portraits
#madaboutsingapore2020c","['#singapore', '#fujifilm', '#7artisans', '#blackandwhitephotography', '#whatissingapore', '#littleindiasingapore', '#streetphotography', '#chilling', '#igdaily', '#igsg', '#portraits', '#madaboutsingapore2020c']","['one or more people', 'people sitting', 'outdoor.']",False,False,17,Little India,little-india,11524484,False,False,False,2749,751
2392905161929785542,CE1TpEOBgDG,1599476546,2020-09-07 11:02:26,Day 154 #slowwalk #mondayevening #blackandwhite,"['#slowwalk', '#mondayevening', '#blackandwhite']","['shoes', 'outdoor.']",False,False,46,Singapore,singapore,65838,False,False,False,7717,6080
2402416492283713484,CFXGRI5HFfM,1600610384,2020-09-20 13:59:44,"On the way to the meet the best people in the world.

It’s been an annual tradition for us, every year our family will spend some time together at Chinatown for a good meal. Who says family reunion only happens during new year? Mid Autumn is the time for our “annual” family reviews of which mooncake is the best, which bakwa is good this year, and after the meal we will go home with so many bags of calories. This is what I really love about this time of the year, it’s the gathering of the sweet-tooth family!..

Chinatown Mid-Autumn Festival 2020.
@chinatown_festivals
Be enchanted by 700 sculptured lanterns along the streets of Chinatown. The lanterns display will depict traditional Chinese motifs and characters such as Chang’e, Goddess of the Moon in Chinese mythology, it will also illustrate this year’s theme – “family”, as a core element in getting Singaporean unite together as one big family to overcome the challenges ahead and emerge stronger.
Date: 17 September – 16 October 2020
Time: 7pm – 12mn (Daily)
Venue: Along New Bridge Road, Eu Tong Sen Street and South Bridge Road
#ChinatownMAF2020
#SingapoRediscovers
#ChinatownSG
@olympussg EM1iii 📸 
@olympus_breakfree
#chinatownsg
#chinatownfestivals #streetphotographysg #streetphotography #igsg
#MakeCrazyMemories @natgeoyourshot
@natgeoasia
#singaporetourism#singaporecityscape
#landscape #exploresingapore #yoursingapore 
#VisitSingapore#gosingapore
#thisissingapore
#wearesingapore#whatmakessg#whatissingapore#moodygrams
#smallcamerabigstories
#ShowTheFullPicture
@sonysingapore
#sonybethechange#gotd_2692 #gramoftheday
#raw_colours
#madaboutsingapore2020c
@instasg
#instasgsundaybondsgotd_2707 #gramoftheday #ChinatownSG#whatissingapore
#jj_forum_3094#raw_snap_travelblog","['#ChinatownMAF2020', '#SingapoRediscovers', '#ChinatownSG', '#chinatownsg', '#chinatownfestivals', '#streetphotographysg', '#streetphotography', '#igsg', '#MakeCrazyMemories', '#singaporetourism', '#singaporecityscape', '#landscape', '#exploresingapore', '#yoursingapore', '#VisitSingapore', '#gosingapore', '#thisissingapore', '#wearesingapore', '#whatmakessg', '#whatissingapore', '#moodygrams', '#smallcamerabigstories', '#ShowTheFullPicture', '#sonybethechange', '#gotd_2692', '#gramoftheday', '#raw_colours', '#madaboutsingapore2020c', '#instasgsundaybondsgotd_2707', '#gramoftheday', '#ChinatownSG', '#whatissingapore', '#jj_forum_3094', '#raw_snap_travelblog']","['one or more people', 'outdoor.']",False,False,260,,,7209563239,False,False,False,906,1420
2420305653950913100,CGWpys_nRpM,1602742939,2020-10-15 06:22:19,"Void deck is called void deck for a reason. While we pass by everyday to and from work, school or marketing, it remains void most of the time.  Though not allowed, some enterprising kids do use them to perfect their bike stunts or just kicking the ball around.

#yourshotphotographer
#natgeoasia 
#singaporeinsiders 
#singapore_insta 
#singaporetoday 
#thisissingapore 
#singaporetourism 
#ig_singapore 
#exploresingapore 
#cityscape 
#visualambassadors 
#igsg 
#visitsingapore 
#timeoutsg 
#singaporeforeveryone 
#singaporetimes 
#tlpicks 
#tslfeatures
#kilogrammerz
#SGUnited
#WhatMakesSG 
#instasg
#madaboutsingapore2020c
#iluvsg
#SGIGRediscovers
#SingapoRediscovers
#rediscoversg🇸🇬
#shapesofhome","['#yourshotphotographer', '#natgeoasia', '#singaporeinsiders', '#singapore_insta', '#singaporetoday', '#thisissingapore', '#singaporetourism', '#ig_singapore', '#exploresingapore', '#cityscape', '#visualambassadors', '#igsg', '#visitsingapore', '#timeoutsg', '#singaporeforeveryone', '#singaporetimes', '#tlpicks', '#tslfeatures', '#kilogrammerz', '#SGUnited', '#WhatMakesSG', '#instasg', '#madaboutsingapore2020c', '#iluvsg', '#SGIGRediscovers', '#SingapoRediscovers', '#rediscoversg', '#shapesofhome']",['bicycle.'],False,False,38,,,291915433,False,False,False,1810,341
2379261356703305336,CEE1ZkaHU54,1597850077,2020-08-19 15:14:37,"This is my story – Heartfelt story of food delivery heroes captured during COVID19 Pandemic. Many of us have had the good fortune of working or staying at home during this pandemic with food delivered by these heroes. Their service has  allowed us to have better focus on our work or family care at home. Their service also kept food and beverage businesses alive when dine-in was not allowed.

Regardless of rain or shine, they continue to work ,and often race to deliver food to us bicycle, motorbikes or even mobility aid because most deliveries happens during those few meal hours.  Some food delivery heroes continue this race to deliver despite their mobility challenge in order to earn a living for survival.

After every rain, a rainbow may appear. After every night,  a new sunrise and a new hope for the day. Thank you to all the food delivery heroes for your dedication. Stay safe and strong. Let's be more patient if your food delivery took longer. 

 Hope that this pandemic will be over soon and we get back to the good old norm.

Photo 1 - Racing to deliver on bicycle in the hot sun

Photo 2 - Racing to deliver on bicycle in heavy rain

Photo 3 - Racing to deliver on motorcycle

Photo 4 - Racing to deliver on mobility aid in front of vibrant rainbow decoration

Photo 5 - Food delivery hero seen getting ready to start their day during sunrise at Changi beach

Taken over COVID19 pandemic period and for Montage 2020

#NUSPStoriesOpen

#NUSPS
#Montage2020
#CathayPhoto
#Profotoglobal
#nycsg
#mccysg
#CreateWithSrishti
#OurSingaporeFund
#sgunited
#staystrongtogether
#streetphotography
#storytelling
#madaboutsingapore2020c
#everydayheroes
#whatmakessg
#covid19
#fooddelivery
#foodpanda
#grabfood
#appreciation
#emotions
#singapore

@nusps","['#NUSPStoriesOpen', '#NUSPS', '#Montage2020', '#CathayPhoto', '#Profotoglobal', '#nycsg', '#mccysg', '#CreateWithSrishti', '#OurSingaporeFund', '#sgunited', '#staystrongtogether', '#streetphotography', '#storytelling', '#madaboutsingapore2020c', '#everydayheroes', '#whatmakessg', '#covid19', '#fooddelivery', '#foodpanda', '#grabfood', '#appreciation', '#emotions', '#singapore']",,False,False,43,,,1957403155,False,False,False,1189,322
