post_id,post_slug,unix_time,date_time,post_caption,hashtags,topic_tags,is_video,is_ad,post_likes,geo_tag,geo_slug,owner_id,owner_verified,owner_privacy,owner_unpublished,owner_total_posts,owner_total_followers
2410314003539467646,CFzJ9DaHp1-,1601551841,2020-10-01 11:30:41,"It's Masjid Khadijah! MasyaAllah! Of course, the hint was 'Ibu' because namanya Khadijah kan, wife of Rasulullah s.a.w and she is sometimes known as the mother of believers.

In 1915, a wealthy lady, Khadijah Binte Mohamed, created a wakaf and donated her asset to build a mosque. It was finally built in 1920, four years after the matron's passing. The architecture of the masjid was influenced by the Nagore Shrine in Ajmeere India and Masjid Nabawi in Madinah, that's why macam special gitu. In 2003,  a new Auditorium Building was opened by then Prime Minister Goh Chok Tong. 

Masjid Khadijah is now a resident msoque for Muslims living in the Geylang and Kallang area.

Did you know, at one point the mosque was even known as Masjid Bagarib, taking after the name of the imam of the mosque then. Today, besides serving the needs of residents and workers in the area, the mosque also houses the Religious Rehabilitation Group (RRG) which focuses on correcting the misinterpretation of Islamic concepts and dispel the extremist and terrorist ideologies that certain individuals have been indoctrinated with.
.
.
.
.
.
.
.
.
.
#Zakat #ZakatSG #TunaikanZakat #KukuhkanMasyarakat #MuslimSG #Singapore #ExploreSingapore #SGLife #SingaporeInsiders #VisitSingapore #YourSingapore #MosqueSG #MosqueAppreciationFriday #MosquesofWorld #MasjidKhadijah #MasjidNabawi #PhotooftheDay #LikesforLikes #Islam #Architecture #Singaporeliday #BeautifulMosques #MasyaAllah #MasyaAllahTabarakallah #Subhanallah #NationalMonument #SingaporeHeritage","['#Zakat', '#ZakatSG', '#TunaikanZakat', '#KukuhkanMasyarakat', '#MuslimSG', '#Singapore', '#ExploreSingapore', '#SGLife', '#SingaporeInsiders', '#VisitSingapore', '#YourSingapore', '#MosqueSG', '#MosqueAppreciationFriday', '#MosquesofWorld', '#MasjidKhadijah', '#MasjidNabawi', '#PhotooftheDay', '#LikesforLikes', '#Islam', '#Architecture', '#Singaporeliday', '#BeautifulMosques', '#MasyaAllah', '#MasyaAllahTabarakallah', '#Subhanallah', '#NationalMonument', '#SingaporeHeritage']","['1 person', 'sky', 'tree', 'outdoor.']",False,False,98,Masjid Khadijah,masjid-khadijah,10435243111,True,False,False,107,8344
285817608782301010,P3bZnSBUdS,1348292135,2012-09-22 05:35:35,Cutting and making more ice cream softies #workingonmyholiday #singaporeliday,"['#workingonmyholiday', '#singaporeliday']","['Photo by Dawn Tan - Little Art Yurt on September 21', '2012.']",False,False,32,,,7700336,False,False,False,9606,12425
339315869027223341,S1ffwwBUct,1354669625,2012-12-05 01:07:05,Market scene #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 04', '2012.']",False,False,41,,,7700336,False,False,False,9606,12425
351199942091818323,TftnyRhUVT,1356086317,2012-12-21 10:38:37,More fancy gates #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 21', '2012.']",False,False,27,,,7700336,False,False,False,9606,12425
2405187451436769183,CFg8T5tHZ-f,1600940709,2020-09-24 09:45:09,😎😎😎 sunny day out! @taylydia @julieeelo #singaporeliday,['#singaporeliday'],"['3 people', 'people smiling', 'sky', 'outdoor', 'closeup.']",False,False,26,"One Fullerton, Esplanade, Merlion...",one-fullerton-esplanade-merlion,3296249,False,False,False,391,309
354120610273904406,TqFtGfBUcW,1356434488,2012-12-25 11:21:28,Christmas ham slicing 101 #singaporeliday #christmas,"['#singaporeliday', '#christmas']","['one or more people', 'people sitting', 'people eating', 'table', 'food', 'indoor.']",False,False,5,,,7700336,False,False,False,9606,12425
341827555785262916,S-alnVBUdE,1354969041,2012-12-08 12:17:21,Beef noodles from the food court at Wisma. Oh so good... #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 08', '2012.']",False,False,35,,,7700336,False,False,False,9606,12425
295584538376357571,QaIJJTBUbD,1349456444,2012-10-05 17:00:44,Old school! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on October 05', '2012.']",False,False,31,,,7700336,False,False,False,9606,12425
291109656812930669,QKOrDFBUZt,1348922997,2012-09-29 12:49:57,Playing with lanterns and sparklers! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 29', '2012.']",False,False,20,,,7700336,False,False,False,9606,12425
287940417549584175,P--EjAhUcv,1348545194,2012-09-25 03:53:14,Cutting and making more ice cream softies #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 24', '2012.']",False,False,28,,,7700336,False,False,False,9606,12425
357781982903879055,T3GNFeBUWP,1356870957,2012-12-30 12:35:57,Catching up with old friends.. Always a good thing! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 30', '2012.']",False,False,8,,,7700336,False,False,False,9606,12425
292957113616254528,QQyvFThUZA,1349143231,2012-10-02 02:00:31,Yesterday's dinner..Teochew fish porridge soup #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on October 01', '2012.']",False,False,23,,,7700336,False,False,False,9606,12425
291066165504329025,QKEyKpBUVB,1348917812,2012-09-29 11:23:32,Champagne truffle mooncakes.. So good! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 29', '2012.']",False,False,35,,,7700336,False,False,False,9606,12425
286088087241836080,P4Y5l-hUYw,1348324379,2012-09-22 14:32:59,Old school biscuit shop. Love it! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 22', '2012.']",False,False,35,,,7700336,False,False,False,9606,12425
2373143731358924054,CDvGaZ0l_0W,1597120799,2020-08-11 04:39:59,"#SingapoRediscovers #Singaporeliday 

Pay raise incoming 🙂","['#SingapoRediscovers', '#Singaporeliday']",,False,False,238,"Pulau Ubin, Singapore",pulau-ubin-singapore,305239994,False,False,False,177,1150
288564513048184273,QBL-VPBUXR,1348619592,2012-09-26 00:33:12,Mom obviouslly loved dressing me up. Fake clip on earrings included! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 25', '2012.']",False,False,71,,,7700336,False,False,False,9606,12425
285804516908287734,P3YbGhhUb2,1348290575,2012-09-22 05:09:35,Textile shoppin at Chinatown. Looking for fabrics to back my ice cream softies #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 21', '2012.']",False,False,52,,,7700336,False,False,False,9606,12425
289655442433721645,QFEBcZhUUt,1348749641,2012-09-27 12:40:41,Love the blue #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 27', '2012.']",False,False,20,,,7700336,False,False,False,9606,12425
288267522552448591,QAIcjSBUZP,1348584188,2012-09-25 14:43:08,Looks funny. But @dolorsitamet would kill for this! Soy beancurd! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 25', '2012.']",False,False,16,,,7700336,False,False,False,9606,12425
354903201826555810,Ts3pTqhUei,1356527780,2012-12-26 13:16:20,Love this little shop on Haji Lane #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 26', '2012.']",False,False,11,,,7700336,False,False,False,9606,12425
286091480249222745,P4Zq99hUZZ,1348324783,2012-09-22 14:39:43,My aunty's plants! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 22', '2012.']",False,False,27,,,7700336,False,False,False,9606,12425
351188484243146003,TfrBDUhUUT,1356084951,2012-12-21 10:15:51,My favourite lotus root #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 21', '2012.']",False,False,8,,,7700336,False,False,False,9606,12425
343211905634354295,TDVWjmBUR3,1355134069,2012-12-10 10:07:49,Homemade dinner Nasi Lemak! Coconut rice I love you! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 10', '2012.']",False,False,51,,,7700336,False,False,False,9606,12425
367260459088562067,UYxXEUBUeT,1358000880,2013-01-12 14:28:00,Malaysia Road Trip. #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on January 12', '2013.']",False,False,32,,,7700336,False,False,False,9606,12425
285844181308753912,P3hcS4BUf4,1348295303,2012-09-22 06:28:23,Herbal shop #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 21', '2012.']",False,False,27,,,7700336,False,False,False,9606,12425
365758148122068188,UTbxkMhUTc,1357821790,2013-01-10 12:43:10,Enjoyed this today. Great acting from Hugh Jackman  and Anne Hathaway. Ended up purchasing the OST. Listening to it now as I work on some freelance work. Holiday's almost over.. Noooooooooo #singaporeliday,['#singaporeliday'],"['one or more people', ""text that says 'THE KIGHLIGHTS FROM MOTION PICTURE SOUNDTRAC HUGH CKMAN RUSSEAK CROWE ANNE HATHAWAY AMANDA SEY RIED EDDIE REDMAYNE HELENA BONHAM CARTER SACHA BARON COHEN LesMisérables THE MUSICAL PHENOMENON'.""]",False,False,12,,,7700336,False,False,False,9606,12425
345302740123337935,TKwwM9BUTP,1355383316,2012-12-13 07:21:56,Yummy chee cheong fan #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 12', '2012.']",False,False,37,,,7700336,False,False,False,9606,12425
351188882223875348,TfrG1-BUUU,1356084998,2012-12-21 10:16:38,Poor fishes in bags :( #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 21', '2012.']",False,False,17,,,7700336,False,False,False,9606,12425
349821016299882182,Ta0FxjhUbG,1355921936,2012-12-19 12:58:56,Superbly old school cash register #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 19', '2012.']",False,False,12,,,7700336,False,False,False,9606,12425
1156421599936189814,BAMb1FyyRV2,1452076219,2016-01-06 10:30:19,#singapore #singaporediaries #singapor #singaporeliday #water #holidays #holiday #holidayseason #singaporenightlife,"['#singapore', '#singaporediaries', '#singapor', '#singaporeliday', '#water', '#holidays', '#holiday', '#holidayseason', '#singaporenightlife']","['Photo by MaÑjÔT SiÑģH on January 06', '2016.']",False,False,7,,,2297979676,False,False,False,33,17
348249284560635068,TVOuEThUS8,1355734571,2012-12-17 08:56:11,Happening right now... #singaporeliday #workinprogress,"['#singaporeliday', '#workinprogress']","['Photo by Dawn Tan - Little Art Yurt on December 17', '2012.']",False,False,89,,,7700336,False,False,False,9606,12425
341198414840940249,S8LiaKhUbZ,1354894042,2012-12-07 15:27:22,It's been 5 years since I last had this! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 07', '2012.']",False,False,8,,,7700336,False,False,False,9606,12425
288987070670915038,QCsDWsBUXe,1348669965,2012-09-26 14:32:45,Hanging with my old Design school friends @roystonified @chinzjinghui @amosfett @weloveitinstant and Aaron too! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 26', '2012.']",False,False,8,,,7700336,False,False,False,9606,12425
342534434119304673,TA7UDFBUXh,1355053308,2012-12-09 11:41:48,"Lemper Udang ( Glutinous rice with spicy dried shrimp filling, wrapped in banana leaves ) from Kim Choo in Katong #singaporeliday",['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 09', '2012.']",False,False,22,,,7700336,False,False,False,9606,12425
2390153603439385560,CEriAnrn9vY,1599148534,2020-09-03 15:55:34,"No point facing the camera these days since we're all masked up anyways 

 #exploresingapore #sglife #discoversingapore #gardensbythebay #gardens #gardencity #singapore #singapoliday #singaporeliday #sgunited","['#exploresingapore', '#sglife', '#discoversingapore', '#gardensbythebay', '#gardens', '#gardencity', '#singapore', '#singapoliday', '#singaporeliday', '#sgunited']","['one or more people', 'people st', 'ing', 'plant', 'tree', 'sky', 'outdoor', 'nature.']",False,False,94,,,1826869,False,False,False,858,1191
353405945180931618,TnjNWwBUYi,1356349293,2012-12-24 11:41:33,<3 #christmas #singaporeliday,"['#christmas', '#singaporeliday']","['Photo by Dawn Tan - Little Art Yurt on December 24', '2012.']",False,False,24,,,7700336,False,False,False,9606,12425
290070159400716024,QGiUXrBUb4,1348799079,2012-09-28 02:24:39,Dropped by #thelittledromstore yesterday. SO much good stuff! Ahhh. #singaporeliday,"['#thelittledromstore', '#singaporeliday']","['Photo by Dawn Tan - Little Art Yurt on September 27', '2012.']",False,False,37,,,7700336,False,False,False,9606,12425
289508009519171163,QEigAzBUZb,1348732065,2012-09-27 07:47:45,Oh Natalie Lete! How I love your work! Hope I got her name right! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 27', '2012.']",False,False,64,,,7700336,False,False,False,9606,12425
286795330681652933,P65tVwhUbF,1348408689,2012-09-23 13:58:09,Lunch with my parents and friends #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 23', '2012.']",False,False,17,,,7700336,False,False,False,9606,12425
290074824339179326,QGjYQPBUc-,1348799635,2012-09-28 02:33:55,With the super nice @summer_teeth owner and brains behind #thelittledromstore ! Thanks for showing me around and being super nice! Glad we finally met in person! @massrapid you should have been there too! Haha.. #singaporeliday,"['#thelittledromstore', '#singaporeliday']","['Photo by Dawn Tan - Little Art Yurt on September 27', '2012.']",False,False,26,,,7700336,False,False,False,9606,12425
286801029658658584,P67ARWBUcY,1348409368,2012-09-23 14:09:28,Ice cream stickers! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 23', '2012.']",False,False,69,,,7700336,False,False,False,9606,12425
295933627446150987,QbXhD1BUdL,1349498059,2012-10-06 04:34:19,Malaysia adventure pitstop #3: Lobster lunch! #singaporeliday,"['#3', '#singaporeliday']","['Photo by Dawn Tan - Little Art Yurt on October 05', '2012.']",False,False,41,,,7700336,False,False,False,9606,12425
361098058718856901,UC4MVvBUbF,1357266264,2013-01-04 02:24:24,#singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on January 03', '2013.']",False,False,30,,,7700336,False,False,False,9606,12425
349185650396055528,TYjn-8hUfo,1355846195,2012-12-18 15:56:35,Price says it all! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 18', '2012.']",False,False,12,,,7700336,False,False,False,9606,12425
359992421310088394,T-8zMqBUTK,1357134462,2013-01-02 13:47:42,Fun times with @dolorsitamet today! Missed him so much! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on January 02', '2013.']",False,False,13,,,7700336,False,False,False,9606,12425
296651970566244293,Qd62U_hUfF,1349583692,2012-10-07 04:21:32,Night out with the Melbourne gang! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on October 06', '2012.']",False,False,27,,,7700336,False,False,False,9606,12425
345123934771168330,TKIGPfhURK,1355362000,2012-12-13 01:26:40,My dad was a hipster for real. #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 12', '2012.']",False,False,37,,,7700336,False,False,False,9606,12425
287308811268867805,P8udd0hUbd,1348469900,2012-09-24 06:58:20,Found this! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 23', '2012.']",False,False,64,,,7700336,False,False,False,9606,12425
296651151989098425,Qd6qaohUe5,1349583594,2012-10-07 04:19:54,More chinese wedding goodies #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on October 06', '2012.']",False,False,48,,,7700336,False,False,False,9606,12425
350173259159127978,TcELlSBUeq,1355963927,2012-12-20 00:38:47,Hands up who remembers The Babysitters Club?! Hah.. This lot encompasses all my favourite books from the past.. Good times! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 19', '2012.']",False,False,68,,,7700336,False,False,False,9606,12425
287571859242042543,P9qRUVhUSv,1348501258,2012-09-24 15:40:58,Food... Food.. Food and more food. That's what's good in Singapore #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 24', '2012.']",False,False,23,,,7700336,False,False,False,9606,12425
287325591714481964,P8yRp1BUcs,1348471901,2012-09-24 07:31:41,Just bought. In preparation for the coming christmas gift wrapping frenzy! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 24', '2012.']",False,False,56,,,7700336,False,False,False,9606,12425
351235898081625696,Tf1zA5hUZg,1356090603,2012-12-21 11:50:03,#singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 21', '2012.']",False,False,30,,,7700336,False,False,False,9606,12425
357782314371335570,T3GR6LBUWS,1356870997,2012-12-30 12:36:37,Catching up with old friends.. Always a good thing! 25 years of friendship with Charmaine ... And Approx 17 years of friendship with @fishandworms !! #amazing #singaporeliday,"['#amazing', '#singaporeliday']","['Photo by Dawn Tan - Little Art Yurt on December 30', '2012.']",False,False,11,,,7700336,False,False,False,9606,12425
296653153276086230,Qd7HiehUfW,1349583833,2012-10-07 04:23:53,My funny friends using the ladder and desserts to prop up their phone for a self timer shot. Haha #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on October 06', '2012.']",False,False,7,,,7700336,False,False,False,9606,12425
2412486332925655035,CF634mzhLf7,1601810803,2020-10-04 11:26:43,"Sunday walk 🌳 #botanicalgardens  #sgheritage #singaporeliday 
-
-
-
#dogphotography #dogportrait #shibainu #shiba #doge #happydog #dogsofsingapore #handsomeshiba #ilovemydog #toocutetoresist #柴犬 #shibalove #shibastagram #theshibasociety #shibasofinstagram #shibaaddict #shibaoftheday #dogoftheday #dog_features #dogsofinstagram #petsofinstagram #shibastagram #shibasofinstagram #shibadog #shibamania #shibaaaaainu #shibaglobal #cutedog #toshikoh","['#botanicalgardens', '#sgheritage', '#singaporeliday', '#dogphotography', '#dogportrait', '#shibainu', '#shiba', '#doge', '#happydog', '#dogsofsingapore', '#handsomeshiba', '#ilovemydog', '#toocutetoresist', '#柴犬', '#shibalove', '#shibastagram', '#theshibasociety', '#shibasofinstagram', '#shibaaddict', '#shibaoftheday', '#dogoftheday', '#dog_features', '#dogsofinstagram', '#petsofinstagram', '#shibastagram', '#shibasofinstagram', '#shibadog', '#shibamania', '#shibaaaaainu', '#shibaglobal', '#cutedog', '#toshikoh']","['dog', 'tree', 'outdoor', 'nature.']",False,False,91,Singapore Botanic Gardens,singapore-botanic-gardens,222512428,False,False,False,138,1182
356889308487304558,Tz7O9ohUVu,1356764542,2012-12-29 07:02:22,Before we died during Aquafit #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 28', '2012.']",False,False,11,,,7700336,False,False,False,9606,12425
349797847442736666,Tau0n4BUYa,1355919174,2012-12-19 12:12:54,Corn flour #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 19', '2012.']",False,False,17,,,7700336,False,False,False,9606,12425
359997160580007160,T-94KchUT4,1357135027,2013-01-02 13:57:07,Being all touristy. So many new places to explore! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on January 02', '2013.']",False,False,31,,,7700336,False,False,False,9606,12425
287924751052392108,P-6gkchUas,1348543326,2012-09-25 03:22:06,Also bought new bedroom slippers from MUJI #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 24', '2012.']",False,False,26,,,7700336,False,False,False,9606,12425
358228230492473066,T4rq17BUbq,1356924154,2012-12-31 03:22:34,Katong #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 30', '2012.']",False,False,59,,,7700336,False,False,False,9606,12425
361171294596974417,UDI2D9hUdR,1357274995,2013-01-04 04:49:55,Funny bag spotted at the gift shop! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on January 03', '2013.']",False,False,44,,,7700336,False,False,False,9606,12425
349796409073288714,TaufsShUYK,1355919003,2012-12-19 12:10:03,Wanted this! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 19', '2012.']",False,False,25,,,7700336,False,False,False,9606,12425
297317651406210079,QgSNQlhUQf,1349663047,2012-10-08 02:24:07,Sashimi/seafood factory #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on October 07', '2012.']",False,False,31,,,7700336,False,False,False,9606,12425
361027270804325830,UCoGPWhUXG,1357257826,2013-01-04 00:03:46,Singapore Art Museum #singaporeliday #SAM,"['#singaporeliday', '#SAM']","['Photo by Dawn Tan - Little Art Yurt on January 03', '2013.']",False,False,21,,,7700336,False,False,False,9606,12425
290071528891303698,QGioTHBUcS,1348799242,2012-09-28 02:27:22,#thelittledromstore #singaporeliday,"['#thelittledromstore', '#singaporeliday']","['Photo by Dawn Tan - Little Art Yurt on September 27', '2012.']",False,False,29,,,7700336,False,False,False,9606,12425
2380515727512055469,CEJSnEQli6t,1597999610,2020-08-21 08:46:50,"📸 Just like @simplyshow, this is the best time to get your #OOTD shots 😊 
Purchase your ticket and book your time slot today! 
🎟 www.gardensbythebay.com.sg/ticketing (Link clickable in bio)
#gardensbythebay #FlowersNeverStopBlooming #FlowerDome #SingapoRediscover #singaporeliday","['#OOTD', '#gardensbythebay', '#FlowersNeverStopBlooming', '#FlowerDome', '#SingapoRediscover', '#singaporeliday']",,False,False,1637,Gardens by the Bay,gardens-by-the-bay,248508947,True,False,False,1032,112747
350171264171984773,TcDujThUeF,1355963689,2012-12-20 00:34:49,Sorting out the bookshelves at home. Look what I found?! My kindergarten reading books! Haha #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 19', '2012.']",False,False,6,,,7700336,False,False,False,9606,12425
356350963394888859,TyA1AshUSb,1356700366,2012-12-28 13:12:46,Day out with my sis today! She decided to copy me by wearing stripes too. #sodarren #singaporeliday,"['#sodarren', '#singaporeliday']","['Photo by Dawn Tan - Little Art Yurt on December 28', '2012.']",False,False,14,,,7700336,False,False,False,9606,12425
294644296467170793,QWyW0yBUXp,1349344358,2012-10-04 09:52:38,Duck feet! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on October 04', '2012.']",False,False,10,,,7700336,False,False,False,9606,12425
289606705485267986,QE48OlBUQS,1348743831,2012-09-27 11:03:51,Old school tiles #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 27', '2012.']",False,False,74,,,7700336,False,False,False,9606,12425
345150591963842044,TKOKJ8BUX8,1355365178,2012-12-13 02:19:38,Sketching sketching working on some freelance stuff.. Exciting! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 12', '2012.']",False,False,46,,,7700336,False,False,False,9606,12425
288989193936651760,QCsiQIhUXw,1348670218,2012-09-26 14:36:58,#singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 26', '2012.']",False,False,3,,,7700336,False,False,False,9606,12425
359981403452294260,T-6S3ehUR0,1357133149,2013-01-02 13:25:49,Found old school snacks today! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on January 02', '2013.']",False,False,10,,,7700336,False,False,False,9606,12425
286799824945497858,P66uvXhUcC,1348409225,2012-09-23 14:07:05,Well... Something not edible for once! I was at takashimaya and went crazy at the japanese stationery section @jesskwright i thought of you! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on September 23', '2012.']",False,False,28,,,7700336,False,False,False,9606,12425
346998305659897184,TQyR7ahUVg,1355585443,2012-12-15 15:30:43,Super big A1 sized family portrait! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 15', '2012.']",False,False,18,,,7700336,False,False,False,9606,12425
340380987236370426,S5RrRYhUf6,1354796597,2012-12-06 12:23:17,Mandarin gallery.. Thought of you @fishandworms .. We should meet up! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 06', '2012.']",False,False,4,,,7700336,False,False,False,9606,12425
294008465566025666,QUhyRHBUfC,1349268562,2012-10-03 12:49:22,Dinner with the besties @flookykooky and yy #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on October 03', '2012.']",False,False,21,,,7700336,False,False,False,9606,12425
342534013145400796,TA7N7BBUXc,1355053258,2012-12-09 11:40:58,Kim Choo's traditional nonya kuehs and sweets.. Yum! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 09', '2012.']",False,False,32,,,7700336,False,False,False,9606,12425
346323366531384919,TOY0RXhUZX,1355504984,2012-12-14 17:09:44,Happy days! #singaporeliday,['#singaporeliday'],"['Photo by Dawn Tan - Little Art Yurt on December 14', '2012.']",False,False,12,,,7700336,False,False,False,9606,12425
