post_id,post_slug,unix_time,date_time,post_caption,hashtags,topic_tags,is_video,is_ad,post_likes,geo_tag,geo_slug,owner_id,owner_verified,owner_privacy,owner_unpublished,owner_total_posts,owner_total_followers
936794654076236572,0AKcZHsvMc,1425894646,2015-03-09 09:50:46,"We see the city in a different light. We see the flow. 
Walls, rails, benches, becomes pathway & conduits, possibility & escape routes.
A land pulsing with energy as we traverses though the environment with our foot steps.

We Run This City!

#parkour #parkoursingapore #tracer #tracers #traceur #rediscoversg #training #movement #sun #sunday #weekend #city #freerun #freerunner #freerunning #freedom #flow #route #sg #fitness #fitnesssg #lesson #lioncity #classes #l#k#jump #jumpstagram","['#parkour', '#parkoursingapore', '#tracer', '#tracers', '#traceur', '#rediscoversg', '#training', '#movement', '#sun', '#sunday', '#weekend', '#city', '#freerun', '#freerunner', '#freerunning', '#freedom', '#flow', '#route', '#sg', '#fitness', '#fitnesssg', '#lesson', '#lioncity', '#classes', '#l', '#k', '#jump', '#jumpstagram']",,True,False,42,,,736533259,False,False,False,1265,1296
1172375211286333383,BBFHQsMMgfH,1453978037,2016-01-28 10:47:17,"At the @natmuseum_sg now for two events and caught a couple posing for their #wedding photography. 
Looking forward to catching the #play ""The Greatest Treasure in the World, an #experiential play by Peggy Ferroa""

#nationalmuseum #nationalmuseumsg #nationalmuseumsingapore 
#Singapore #Sg #sgpeople #facesofsg #peopleofsg #sgculture
#facesofsingapore #SG50 #sgmemory #sgheritage #yoursingapore #visitsingapore
#sgig #igsg  #igsingapore #instagramsg #instasg #igerssingapore #mysingapore
#ExploringSingapore #ExploreSG  #family #RediscoverSG #InterestingSingapore","['#wedding', '#play', '#experiential', '#nationalmuseum', '#nationalmuseumsg', '#nationalmuseumsingapore', '#Singapore', '#Sg', '#sgpeople', '#facesofsg', '#peopleofsg', '#sgculture', '#facesofsingapore', '#SG50', '#sgmemory', '#sgheritage', '#yoursingapore', '#visitsingapore', '#sgig', '#igsg', '#igsingapore', '#instagramsg', '#instasg', '#igerssingapore', '#mysingapore', '#ExploringSingapore', '#ExploreSG', '#family', '#RediscoverSG', '#InterestingSingapore']",['1 person.'],False,False,18,National Museum of Singapore,national-museum-of-singapore,196778200,False,False,False,5205,1232
57950389,DdEC1,1303572997,2011-04-23 15:36:37,"#singapore cityscape. I was lucky to capture the passing helicopter that day. You can spot esplanade, our durian-like structure from here. #sgig #iphoneography","['#singapore', '#sgig', '#iphoneography']","['Photo by Phy 🌈 on April 23', '2011.']",False,False,237,,,122507,False,False,False,808,4313
69281362,EISZS,1305143834,2011-05-11 19:57:14,人去楼空 Everybody is gone.,[],"['Photo by vanzephyr on May 11', '2011.']",False,False,65,,,1297191,False,False,False,2218,2129
1143277750810969268,_dvQ6YsgS0,1450509350,2015-12-19 07:15:50,"It was a lovely surprise coming across #MessyMsxi #solo #art #exhibition #OutOfHandOutOfMind at  #thesubstation when we passed by it after a meeting. The main piece ""Heavy Hands, Heavy Head"" was arresting - a 142 meter long #hands and #arms leading to what looks like the #brains . Go. Recommended. Last 2 days. 
Out of Hand, Out of Mind 
by MessyMsxi
The Substation Gallery
11 -21 December 2015, 12pm to 8pm daily.
Admission is free

#illustrator #illustration
 #SgArt #SingaporeArtist
#ArtSg #artexhibition #substation 
#Singapore #VisitSingapore  #RediscoveringSingapore #ExploringSingapore #RediscoverSG #ExploreSG #Sg #Sg50#igsg #igsingapore #Sgig #sgmemory #yoursingapore  #instasg","['#MessyMsxi', '#solo', '#art', '#exhibition', '#OutOfHandOutOfMind', '#thesubstation', '#hands', '#arms', '#brains', '#illustrator', '#illustration', '#SgArt', '#SingaporeArtist', '#ArtSg', '#artexhibition', '#substation', '#Singapore', '#VisitSingapore', '#RediscoveringSingapore', '#ExploringSingapore', '#RediscoverSG', '#ExploreSG', '#Sg', '#Sg50', '#igsg', '#igsingapore', '#Sgig', '#sgmemory', '#yoursingapore', '#instasg']",['Photo by Belinda Tan in The Substation.'],False,False,25,The Substation,the-substation,196778200,False,False,False,5205,1232
85179286,FE7uW,1307031887,2011-06-02 16:24:47,#window#nightlights#bokeh,"['#window', '#nightlights', '#bokeh']","['Photo by Keith Teoh on June 02', '2011.']",False,False,3,,,4555252,False,False,False,274,187
1046500388463838562,6F6o8HsgVi,1438972589,2015-08-07 18:36:29,"Look at how intense he is preparing just one dish at a time of the Bak Chor Mee. Lovingly, slowly, each step an elaborate method of preparing a proper bowl. Not for him a rush to serve as many as possible. So this results in a taste unlike most. ....................................................
#SG50Food #SG50Makan #Foodporn:
One creation locally born, infused with mixed origins, is Bak Chor Mee. #traditionalfood #heritagefood 
This version at the Chinatown Smith Street Food Centre #02-023 by ""Teochew Street Mushroom Minced Meat Noodle"" is one of the best I've tasted. It is painstakingly prepared by this uncle who takes his time in an elaborate ritual to prepare it, one dish at a time. Thus the queue and wait is long but it's one of the few food worth queuing up for. After eating it, unlike other versions that leaves you thirsty, this does not. Check out the other 2 pictures 
#shiok  #BakChorMee #Singaporean #hawker #HawkerFood #traditional 
#RediscoveringSingapore #ExploringSingapore #RediscoverSG #ExploreSG #InterestingSingapore #FunInSingapore
#Sg #Singapore #Sg50
#igsg #igsingapore #Sgig 
#sgmemory #yoursingapore #sgheritage  #SgFood","['#SG50Food', '#SG50Makan', '#Foodporn', '#traditionalfood', '#heritagefood', '#02', '#shiok', '#BakChorMee', '#Singaporean', '#hawker', '#HawkerFood', '#traditional', '#RediscoveringSingapore', '#ExploringSingapore', '#RediscoverSG', '#ExploreSG', '#InterestingSingapore', '#FunInSingapore', '#Sg', '#Singapore', '#Sg50', '#igsg', '#igsingapore', '#Sgig', '#sgmemory', '#yoursingapore', '#sgheritage', '#SgFood']",['Photo by Belinda Tan in 养记鱼头 Smith Street Hawker Center Chinatown.'],False,False,21,养记鱼头 Smith Street Hawker Center Chinatown,smith-street-hawker-center-chinatown,196778200,False,False,False,5205,1232
2258046628937879925,B9WMXIEHFF1,1583400156,2020-03-05 09:22:36,"If you a fan of traditional kopitiam that has not only traditionally brewed authentic coffee aroma but also an old uncle complete in his iconic blue-strip pyjamas, then this time-stood-still coffee shop is for you.  Toasted bread are done over charcoal fire and coffee are done pouring in and out of the brownish-stained coffee bag.  There is even a good olden day timber counter that is no longer used by a cashier, but are stack with traditional biscuits and cookies kept in containers that appear to be used since day one.  If Singapore is serious about preserving its food culture, then this shop has to be gazetted for its intangible cultural heritage that dated back to the 60s and 70s

#yourshotphotographer
#natgeoasia 
#singaporeinsiders 
#singapore_insta 
#singaporetoday 
#thisissingapore 
#singaporetourism 
#ig_singapore 
#exploresingapore 
#cityscape 
#visualambassadors 
#igsg #citygrammers 
#visitsingapore 
#timeoutsg 
#singaporeforeveryone 
#singaporetimes 
#tlpicks 
#tslfeatures
#kilogrammerz
#SGUnited
#WhatMakesSG 
#ReDiscoverSG 
#instasg
#madaboutsingapore2020c
#iluvsg
#SGIGRediscovers
#SingapoRediscovers
#orientphotocontest2020
#rediscoversg🇸🇬","['#yourshotphotographer', '#natgeoasia', '#singaporeinsiders', '#singapore_insta', '#singaporetoday', '#thisissingapore', '#singaporetourism', '#ig_singapore', '#exploresingapore', '#cityscape', '#visualambassadors', '#igsg', '#citygrammers', '#visitsingapore', '#timeoutsg', '#singaporeforeveryone', '#singaporetimes', '#tlpicks', '#tslfeatures', '#kilogrammerz', '#SGUnited', '#WhatMakesSG', '#ReDiscoverSG', '#instasg', '#madaboutsingapore2020c', '#iluvsg', '#SGIGRediscovers', '#SingapoRediscovers', '#orientphotocontest2020', '#rediscoversg']","['kitchen', 'indoor', 'food.']",False,False,40,,,291915433,False,False,False,1806,340
1253610690882701058,BFluEgMsgcC,1463662061,2016-05-19 12:47:41,"Opening local act -  indie-electronic duo .gif, Weish and Din! 
#happeningrightnow #M83 - Anthony Gonzalez #lanewaypresentsm83sg at #hardrockhotel on @sentosa_island 
#concert #gig #electronicmusic
#Singapore #Sg #SG50 #sgmemory #music #yoursingapore #visitsingapore #sgig #igsg  #igsingapore #instagramsg #instasg #igerssingapore #mysingapore
#ExploringSingapore #ExploreSG  #RediscoverSG #InterestingSingapore
#lovinsingapore  #singaporeinsiders
 #jj_mobilephotography #Sentosa","['#happeningrightnow', '#M83', '#lanewaypresentsm83sg', '#hardrockhotel', '#concert', '#gig', '#electronicmusic', '#Singapore', '#Sg', '#SG50', '#sgmemory', '#music', '#yoursingapore', '#visitsingapore', '#sgig', '#igsg', '#igsingapore', '#instagramsg', '#instasg', '#igerssingapore', '#mysingapore', '#ExploringSingapore', '#ExploreSG', '#RediscoverSG', '#InterestingSingapore', '#lovinsingapore', '#singaporeinsiders', '#jj_mobilephotography', '#Sentosa']","['Photo by Belinda Tan in The Coliseum@Hard Rock Hotel', 'Resorts World', 'Sentosa.']",False,False,23,"The Coliseum@Hard Rock Hotel, Resorts World, Sentosa",the-coliseumhard-rock-hotel-resorts-world-sentosa,196778200,False,False,False,5205,1232
2376967848235865109,CD8r6oMn5QV,1597576670,2020-08-16 11:17:50,"Enjoy every sunset🌄 

.
.
.
#instasg #singapore #shootoniphone #singaporeexplorer #rediscoversg","['#instasg', '#singapore', '#shootoniphone', '#singaporeexplorer', '#rediscoversg']","['sky', 'cloud', 'outdoor', 'water', 'nature.']",False,False,55,Tanjong Rhu Bridge,tanjong-rhu-bridge,10975270,False,False,False,8606,439
771526379537434072,q1AyeLLAXY,1406193133,2014-07-24 09:12:13,By @ernestzacharevic | OCT 2013 (seen JUL 2014) | Victoria street between Jalan Sultan and Jalan Klapa #singapore #singaporestreetart #streetart #window,"['#singapore', '#singaporestreetart', '#streetart', '#window']",['Photo by Singapore Street Art in Jalan Klapa.'],False,False,35,Jalan Klapa,jalan-klapa,1418992816,False,False,False,185,2206
2397733941879266230,CFGdlD_nFu2,1600052181,2020-09-14 02:56:21,"It's so much fun at the @artsciencemuseumsg ! 🤗

Its Future World theme is like “Singapore’s largest digital playground” and an interactive exploration of the “intersection between art, science, technology and culture”.

It feels less like an art exhibit, and more like a hands-on interactive play space, for both kids and adults. My mummy enjoyed herself a lot too! 👩‍👧

Bonus : Children go FREE on Fridays with every adult ticket purchased. 🥳

#bbleeia #3yrs9mthsold #sgtoddler #sgtoddleractivities #artsciencemuseum #marinabaysands #rediscoversg #teamlab #futureworldasm","['#bbleeia', '#3yrs9mthsold', '#sgtoddler', '#sgtoddleractivities', '#artsciencemuseum', '#marinabaysands', '#rediscoversg', '#teamlab', '#futureworldasm']",,False,False,18,,,25853204741,False,False,False,60,61
2412174525742949454,CF5w_NvJ6RO,1601773633,2020-10-04 01:07:13,"The sky and the sun are always there. It’s the clouds that come and go – Rachel Joyce

📷: @samsung_sg Galaxy Note 10+
.
.
.
.
.
#getleantoneandstronger #exercisewithveg #cycling #quote #quoteoftheday #photooftheday #photography #bikestagram #urbangrammers #urbancreate #letsexploresg #singaporediscovers 
#rediscoversg #singaporetimes #brompton #bromptonbicycle #bromptonsg #repostbrompton #samsunggalaxy #45km✅","['#getleantoneandstronger', '#exercisewithveg', '#cycling', '#quote', '#quoteoftheday', '#photooftheday', '#photography', '#bikestagram', '#urbangrammers', '#urbancreate', '#letsexploresg', '#singaporediscovers', '#rediscoversg', '#singaporetimes', '#brompton', '#bromptonbicycle', '#bromptonsg', '#repostbrompton', '#samsunggalaxy', '#45km']","['cloud', 'sky', 'bicycle', 'outdoor', 'water.']",False,False,37,One Fullerton Singapore,one-fullerton-singapore,3279067167,False,False,False,21,61
2412577720199380739,CF7Mqd1gX8D,1601821697,2020-10-04 14:28:17,"Passed by the wild boar reserves on the way back from Coney island 🐗

We didn't even know this existed! 😅 We were just trying to avoid walking back on a slightly muddy dirty path 😅🚶🏻‍♀️

#wildboar #sgparks #sgpark #loronghalus #rediscoversingapore #rediscoversg #punggolwaterway","['#wildboar', '#sgparks', '#sgpark', '#loronghalus', '#rediscoversingapore', '#rediscoversg', '#punggolwaterway']",,False,False,9,Lorong Halus Wetlands,lorong-halus-wetlands,26917320,False,False,False,1573,293
1038507520084281117,5phRZXMgcd,1438019765,2015-07-27 17:56:05,"One of my favourite things to do - sit on the banks of the Singapore River at Clarke Quay and watch the boats ply up and down. The coloured lights of the boats are beautiful streaks in long exposures.

#longexposure #lights #clarkequay #SingaporeRiver #longexposureoftheday #rivercruise #jj #jj_notforsquares #jj_forum #jj_editors #citylights #instacrew #worldcaptures 
#RediscoveringSingapore #ExploringSingapore #RediscoverSG #ExploreSG #InterestingSingapore #FunInSingapore
#Sg #Singapore #Sg50
#igsg #igsingapore #Sgig 
#sgmemory #yoursingapore #sgheritage","['#longexposure', '#lights', '#clarkequay', '#SingaporeRiver', '#longexposureoftheday', '#rivercruise', '#jj', '#jj_notforsquares', '#jj_forum', '#jj_editors', '#citylights', '#instacrew', '#worldcaptures', '#RediscoveringSingapore', '#ExploringSingapore', '#RediscoverSG', '#ExploreSG', '#InterestingSingapore', '#FunInSingapore', '#Sg', '#Singapore', '#Sg50', '#igsg', '#igsingapore', '#Sgig', '#sgmemory', '#yoursingapore', '#sgheritage']",['Photo by Belinda Tan in Clarke Quay.'],False,False,34,Clarke Quay,clarke-quay,196778200,False,False,False,5205,1232
1035418687314917254,5ei89rNPeG,1437651547,2015-07-23 11:39:07,#singapore #instagramsg #instasg #igsg #sgig #sgmemory #sgheritage #rediscoversg #archivingsg #latergram #vscosg #vsco #exploresg #exploresingapore #nostalgia #oldschool #urbex #ruinraider #hopscotch #wecamewesawwehopped,"['#singapore', '#instagramsg', '#instasg', '#igsg', '#sgig', '#sgmemory', '#sgheritage', '#rediscoversg', '#archivingsg', '#latergram', '#vscosg', '#vsco', '#exploresg', '#exploresingapore', '#nostalgia', '#oldschool', '#urbex', '#ruinraider', '#hopscotch', '#wecamewesawwehopped']","['Photo by 无名 on July 23', '2015.']",False,False,22,,,33123388,False,False,False,742,995
88534715,FRu67,1307339361,2011-06-06 05:49:21,There are lots of shophouses in Singapore. Have you visit the back alley?,[],"['Photo by GO on June 05', '2011.']",False,False,38,,,902382,False,False,False,2639,797
1105295679916475942,9WzJCVMgYm,1445981534,2015-10-27 21:32:14,"Something I always enjoy when I am in #LittleIndia #Singapore - checking out the #flower stalls where they make the wreaths and garlands. It always smells so nice! Especially the heady smell of Jasmine.

#JalanJalan #Diwali #shopping #jj #jj_forum
 #RediscoveringSingapore #ExploringSingapore #RediscoverSG #ExploreSG #InterestingSingapore #Sg #Singapore #Sg50
#igsg #igsingapore #Sgig #sgmemory #yoursingapore #FunInSingapore #heritage #traditional #sgheritage","['#LittleIndia', '#Singapore', '#flower', '#JalanJalan', '#Diwali', '#shopping', '#jj', '#jj_forum', '#RediscoveringSingapore', '#ExploringSingapore', '#RediscoverSG', '#ExploreSG', '#InterestingSingapore', '#Sg', '#Singapore', '#Sg50', '#igsg', '#igsingapore', '#Sgig', '#sgmemory', '#yoursingapore', '#FunInSingapore', '#heritage', '#traditional', '#sgheritage']",['2 people.'],False,False,28,"Serangoon Road, Little India",serangoon-road-little-india,196778200,False,False,False,5205,1232
954249191527264067,0-LJV4L69D,1427975389,2015-04-02 11:49:49,"""Dorang cakap gua betol, bende gua salah, all my competition baring terlentang bawah tanah"" #vscocam #Pishphotography #wandersg #way2ill #explore_singapore #ekclusive_shot #rising_masters #rediscoversg #tirugayakami #XIII #illgrammers #ikutcarakita #ig_singapore #agameoftones #AOV #SupportTheReal #streetprowlers ##gf_singapore #gambargua #gloforthegram #global_family #meister_shots #KODVK","['#vscocam', '#Pishphotography', '#wandersg', '#way2ill', '#explore_singapore', '#ekclusive_shot', '#rising_masters', '#rediscoversg', '#tirugayakami', '#XIII', '#illgrammers', '#ikutcarakita', '#ig_singapore', '#agameoftones', '#AOV', '#SupportTheReal', '#streetprowlers', '#gf_singapore', '#gambargua', '#gloforthegram', '#global_family', '#meister_shots', '#KODVK']","['Photo shared by SUNDALRELLAXV on April 02', '2015 tagging @todayweexplore', '@global_bangers', '@illgrammers', '@meistershots', '@singaporeinsiders', '@visualmenace', '', '@singapore2020.']",False,False,178,,,1520978050,False,False,False,411,632
1200030361144395095,BCnXUFjsgVX,1457274788,2016-03-06 14:33:08,"#SgFoodporn #HawkerFood - Mee Rebus

Via Singapore Infopedia:
Mee rebus is a dish comprising Chinese egg noodles in thick, spicy gravy. Reflecting the multicultural mix of Malaya, the dish contains spices from the Malaya Peninsula and was originally peddled by Indian Muslim migrants.

Description
Rebus in Malay means “to blanch”, so mee rebus refers to “blanched noodles”. Yellow egg noodles are blanched, and then flavoured with a thick gravy. locally as kuah, the gravy is a rich broth of grago (tiny shrimps), flour, sugar and salt. To enhance its flavour, herbs and spices such as lemongrass, ginger and shallots are added to the mix along with meats such as mutton, prawns, ikan bilis (dried anchovies) and even flower crabs.  Traditionally, the gravy is thickened with mashed sweet potato while other variations add ground peanut. A drizzle of dark soya sauce, sliced green chillies and fried shallots top the dish. A slice of limau kesturi (lime) is served on the side to be squeezed over the dish, adding a sour edge. Bean sprouts, a halved hard-boiled egg, thinly sliced tau kwa (fried beancurd) and crispy fried shallots are commonly added as garnish.

hawkerfood #food
#Foodporn #food #foodsg #localfood #cheapeats #SG50Food
#SgFood #Sg50 #Sg  #ExploringSingapore #ExploreSG #igsg #instasg #instagramsg #VisitSingapore  #RediscoverSG #InterestingSingapore  #igsingapore #Sgig #sgmemory #yoursingapore  #sgheritage #sgmemory
#SgFoodie SgFoodporn #FoodSg","['#SgFoodporn', '#HawkerFood', '#food', '#Foodporn', '#food', '#foodsg', '#localfood', '#cheapeats', '#SG50Food', '#SgFood', '#Sg50', '#Sg', '#ExploringSingapore', '#ExploreSG', '#igsg', '#instasg', '#instagramsg', '#VisitSingapore', '#RediscoverSG', '#InterestingSingapore', '#igsingapore', '#Sgig', '#sgmemory', '#yoursingapore', '#sgheritage', '#sgmemory', '#SgFoodie', '#FoodSg']",['Photo by Belinda Tan in Bedok Interchange Hawker Center.'],False,False,34,Bedok Interchange Hawker Center,bedok-interchange-hawker-center,196778200,False,False,False,5205,1232
2409579297608425332,CFwi5rMFd90,1601464257,2020-09-30 11:10:57,"🤎
•
•
•
#alkaffmansion #telokblangahhill #wildseedcafesg #eveningwalks #nparksingapore #singaporecity #singapore🇸🇬 #igsg #igersofsg #sgig #exploresg #visit_singapore #visitsingapore #visitsg #exploresingapore #tourisminowncity #greensingapore #rediscoversg #rediscoversingapore #fountains #shotononeplus #potd #elsewhere #instadaily #singaporeclicks #singaporelife #singaporediaries","['#alkaffmansion', '#telokblangahhill', '#wildseedcafesg', '#eveningwalks', '#nparksingapore', '#singaporecity', '#singapore', '#igsg', '#igersofsg', '#sgig', '#exploresg', '#visit_singapore', '#visitsingapore', '#visitsg', '#exploresingapore', '#tourisminowncity', '#greensingapore', '#rediscoversg', '#rediscoversingapore', '#fountains', '#shotononeplus', '#potd', '#elsewhere', '#instadaily', '#singaporeclicks', '#singaporelife', '#singaporediaries']","['plant', 'tree', 'sky', 'outdoor', 'water.']",False,False,8,The Alkaff Mansion,the-alkaff-mansion,5420017271,False,False,False,92,52
